Content,EventId,Extracted Template,,Category,Source,Context_Source,Rule_Score,Similarity_Score,Total_Score
Received disconnect from 52.80.34.196: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],,Seen,OPENSSH,Similarity-Based,0.55,0.827368605,0.688684303
Received disconnect from 202.100.179.208: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],,Seen,OPENSSH,Similarity-Based,0.55,0.810401683,0.680200841
Received disconnect from 112.95.230.3: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],,Seen,OPENSSH,Similarity-Based,0.55,0.827592439,0.688796219
Received disconnect from 112.95.230.3: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],,Seen,OPENSSH,Similarity-Based,0.55,0.827592439,0.688796219
Received disconnect from 112.95.230.3: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],,Seen,OPENSSH,Similarity-Based,0.55,0.827592439,0.688796219
Received disconnect from 112.95.230.3: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],,Seen,OPENSSH,Similarity-Based,0.55,0.827592439,0.688796219
Received disconnect from 112.95.230.3: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],,Seen,OPENSSH,Similarity-Based,0.55,0.827592439,0.688796219
Received disconnect from 112.95.230.3: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],,Seen,OPENSSH,Similarity-Based,0.55,0.827592439,0.688796219
Received disconnect from 112.95.230.3: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],,Seen,OPENSSH,Similarity-Based,0.55,0.827592439,0.688796219
Received disconnect from 112.95.230.3: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],,Seen,OPENSSH,Similarity-Based,0.55,0.827592439,0.688796219
Received disconnect from 103.207.39.165: 11: Closed due to user request. [preauth],E25,Received disconnect from <*>: <*>: Closed due to user request. [preauth],,Unseen,OPENSSH,Similarity-Based,0.55,0.777037811,0.663518906
Received disconnect from 103.207.39.165: 11: Closed due to user request. [preauth],E25,Received disconnect from <*>: <*>: Closed due to user request. [preauth],,Unseen,OPENSSH,Similarity-Based,0.55,0.777037811,0.663518906
Received disconnect from 103.207.39.212: 11: Closed due to user request. [preauth],E25,Received disconnect from <*>: <*>: Closed due to user request. [preauth],,Unseen,OPENSSH,Similarity-Based,0.55,0.779826059,0.664913029
Received disconnect from 103.207.39.212: 11: Closed due to user request. [preauth],E25,Received disconnect from <*>: <*>: Closed due to user request. [preauth],,Unseen,OPENSSH,Similarity-Based,0.55,0.779826059,0.664913029
Received disconnect from 103.207.39.212: 11: Closed due to user request. [preauth],E25,Received disconnect from <*>: <*>: Closed due to user request. [preauth],,Unseen,OPENSSH,Similarity-Based,0.55,0.779826059,0.664913029
Received disconnect from 103.207.39.212: 11: Closed due to user request. [preauth],E25,Received disconnect from <*>: <*>: Closed due to user request. [preauth],,Unseen,OPENSSH,Similarity-Based,0.55,0.779826059,0.664913029
Received disconnect from 103.207.39.16: 11: Closed due to user request. [preauth],E25,Received disconnect from <*>: <*>: Closed due to user request. [preauth],,Unseen,OPENSSH,Similarity-Based,0.55,0.780215281,0.665107641
Received disconnect from 103.207.39.16: 11: Closed due to user request. [preauth],E25,Received disconnect from <*>: <*>: Closed due to user request. [preauth],,Unseen,OPENSSH,Similarity-Based,0.55,0.780215281,0.665107641
Received disconnect from 103.207.39.16: 11: Closed due to user request. [preauth],E25,Received disconnect from <*>: <*>: Closed due to user request. [preauth],,Unseen,OPENSSH,Similarity-Based,0.55,0.780215281,0.665107641
Received disconnect from 103.207.39.16: 11: Closed due to user request. [preauth],E25,Received disconnect from <*>: <*>: Closed due to user request. [preauth],,Unseen,OPENSSH,Similarity-Based,0.55,0.780215281,0.665107641
Received disconnect from 119.137.62.142: 11: disconnected by user,E26,Received disconnect from <*>: <*>: disconnected by user,,Seen,OPENSSH,Similarity-Based,0.55,0.772125079,0.661062539
Received disconnect from 119.137.62.142: 11: disconnected by user,E26,Received disconnect from <*>: <*>: disconnected by user,,Seen,OPENSSH,Similarity-Based,0.55,0.772125079,0.661062539
Received disconnect from 119.137.62.142: 11: disconnected by user,E26,Received disconnect from <*>: <*>: disconnected by user,,Seen,OPENSSH,Similarity-Based,0.55,0.772125079,0.661062539
Received disconnect from 119.137.62.142: 11: disconnected by user,E26,Received disconnect from <*>: <*>: disconnected by user,,Seen,OPENSSH,Similarity-Based,0.55,0.772125079,0.661062539
Received disconnect from 119.137.62.142: 11: disconnected by user,E26,Received disconnect from <*>: <*>: disconnected by user,,Seen,OPENSSH,Similarity-Based,0.55,0.772125079,0.661062539
Received disconnect from 119.137.62.142: 11: disconnected by user,E26,Received disconnect from <*>: <*>: disconnected by user,,Seen,OPENSSH,Similarity-Based,0.55,0.772125079,0.661062539
Received disconnect from 119.137.62.142: 11: disconnected by user,E26,Received disconnect from <*>: <*>: disconnected by user,,Seen,OPENSSH,Similarity-Based,0.55,0.772125079,0.661062539
Received disconnect from 119.137.62.142: 11: disconnected by user,E26,Received disconnect from <*>: <*>: disconnected by user,,Seen,OPENSSH,Similarity-Based,0.55,0.772125079,0.661062539
Received disconnect from 119.137.62.142: 11: disconnected by user,E26,Received disconnect from <*>: <*>: disconnected by user,,Seen,OPENSSH,Similarity-Based,0.55,0.772125079,0.661062539
Received disconnect from 119.137.62.142: 11: disconnected by user,E26,Received disconnect from <*>: <*>: disconnected by user,,Seen,OPENSSH,Similarity-Based,0.55,0.772125079,0.661062539
reverse mapping checking getaddrinfo for ns.marryaldkfaczcz.com [173.234.31.186] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> failed - POSSIBLE BREAK-IN ATTEMPT!,,Unseen,OPENSSH,Rule-Based,0.55,0,0.275
reverse mapping checking getaddrinfo for ns.marryaldkfaczcz.com [173.234.31.186] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> failed - POSSIBLE BREAK-IN ATTEMPT!,,Unseen,OPENSSH,Rule-Based,0.55,0,0.275
reverse mapping checking getaddrinfo for 191-210-223-172.user.vivozap.com.br [191.210.223.172] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,,Unseen,OPENSSH,Rule-Based,0.533333333,0,0.266666667
reverse mapping checking getaddrinfo for 195-154-37-122.rev.poneytelecom.eu [195.154.37.122] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,,Unseen,OPENSSH,Rule-Based,0.533333333,0,0.266666667
reverse mapping checking getaddrinfo for 195-154-37-122.rev.poneytelecom.eu [195.154.37.122] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,,Unseen,OPENSSH,Rule-Based,0.533333333,0,0.266666667
reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for customer-<*>-<*>-<*>-<*>-<*.*> failed - POSSIBLE BREAK-IN ATTEMPT!,,Unseen,OPENSSH,Rule-Based,0.533333333,0,0.266666667
reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for customer-<*>-<*>-<*>-<*>-<*.*> failed - POSSIBLE BREAK-IN ATTEMPT!,,Unseen,OPENSSH,Rule-Based,0.533333333,0,0.266666667
reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for customer-<*>-<*>-<*>-<*>-<*.*> failed - POSSIBLE BREAK-IN ATTEMPT!,,Unseen,OPENSSH,Rule-Based,0.533333333,0,0.266666667
reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for customer-<*>-<*>-<*>-<*>-<*.*> failed - POSSIBLE BREAK-IN ATTEMPT!,,Unseen,OPENSSH,Rule-Based,0.533333333,0,0.266666667
reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for customer-<*>-<*>-<*>-<*>-<*.*> failed - POSSIBLE BREAK-IN ATTEMPT!,,Unseen,OPENSSH,Rule-Based,0.533333333,0,0.266666667
Did not receive identification string from 123.235.32.19,E3,Did not receive identification string from <*>,,Unseen,OPENSSH,Rule-Based,0.55,0,0.275
Did not receive identification string from 177.79.82.136,E3,Did not receive identification string from <*>,,Unseen,OPENSSH,Rule-Based,0.55,0,0.275
Did not receive identification string from 195.154.37.122,E3,Did not receive identification string from <*>,,Unseen,OPENSSH,Rule-Based,0.55,0,0.275
Did not receive identification string from 103.207.39.165,E3,Did not receive identification string from <*>,,Unseen,OPENSSH,Rule-Based,0.55,0,0.275
Did not receive identification string from 5.188.10.180,E3,Did not receive identification string from <*>,,Unseen,OPENSSH,Rule-Based,0.55,0,0.275
Did not receive identification string from 103.207.39.212,E3,Did not receive identification string from <*>,,Unseen,OPENSSH,Rule-Based,0.55,0,0.275
Did not receive identification string from 188.132.244.89,E3,Did not receive identification string from <*>,,Unseen,OPENSSH,Rule-Based,0.55,0,0.275
Did not receive identification string from 185.190.58.151,E3,Did not receive identification string from <*>,,Unseen,OPENSSH,Rule-Based,0.55,0,0.275
Did not receive identification string from 103.207.39.16,E3,Did not receive identification string from <*>,,Unseen,OPENSSH,Rule-Based,0.55,0,0.275
Did not receive identification string from 181.214.87.4,E3,Did not receive identification string from <*>,,Unseen,OPENSSH,Rule-Based,0.55,0,0.275
Disconnecting: Too many authentication failures for root [preauth],E4,Disconnecting: Too many authentication failures for <*> [preauth],,Seen,OPENSSH,Similarity-Based,0.3,0.891376265,0.595688132
Disconnecting: Too many authentication failures for root [preauth],E4,Disconnecting: Too many authentication failures for <*> [preauth],,Seen,OPENSSH,Similarity-Based,0.3,0.891376265,0.595688132
Disconnecting: Too many authentication failures for root [preauth],E4,Disconnecting: Too many authentication failures for <*> [preauth],,Seen,OPENSSH,Similarity-Based,0.3,0.891376265,0.595688132
Disconnecting: Too many authentication failures for root [preauth],E4,Disconnecting: Too many authentication failures for <*> [preauth],,Seen,OPENSSH,Similarity-Based,0.3,0.891376265,0.595688132
Disconnecting: Too many authentication failures for root [preauth],E4,Disconnecting: Too many authentication failures for <*> [preauth],,Seen,OPENSSH,Similarity-Based,0.3,0.891376265,0.595688132
Disconnecting: Too many authentication failures for admin [preauth],E4,Disconnecting: Too many authentication failures for <admin> [preauth],,Seen,OPENSSH,Similarity-Based,0.3,0.82477924,0.56238962
Disconnecting: Too many authentication failures for admin [preauth],E4,Disconnecting: Too many authentication failures for <admin> [preauth],,Seen,OPENSSH,Similarity-Based,0.3,0.82477924,0.56238962
Disconnecting: Too many authentication failures for admin [preauth],E4,Disconnecting: Too many authentication failures for <admin> [preauth],,Seen,OPENSSH,Similarity-Based,0.3,0.82477924,0.56238962
Disconnecting: Too many authentication failures for admin [preauth],E4,Disconnecting: Too many authentication failures for <admin> [preauth],,Seen,OPENSSH,Similarity-Based,0.3,0.82477924,0.56238962
Disconnecting: Too many authentication failures for admin [preauth],E4,Disconnecting: Too many authentication failures for <admin> [preauth],,Seen,OPENSSH,Similarity-Based,0.3,0.82477924,0.56238962
error: Received disconnect from 195.154.37.122: 3: com.jcraft.jsch.JSchException: Auth fail [preauth],E6,error: Received disconnect from <*>: <*>: com.jcraft.jsch.JSchException: Auth fail [preauth],,Seen,OPENSSH,Similarity-Based,0.55,0.891422753,0.720711376
error: Received disconnect from 195.154.37.122: 3: com.jcraft.jsch.JSchException: Auth fail [preauth],E6,error: Received disconnect from <*>: <*>: com.jcraft.jsch.JSchException: Auth fail [preauth],,Seen,OPENSSH,Similarity-Based,0.55,0.891422753,0.720711376
error: Received disconnect from 195.154.37.122: 3: com.jcraft.jsch.JSchException: Auth fail [preauth],E6,error: Received disconnect from <*>: <*>: com.jcraft.jsch.JSchException: Auth fail [preauth],,Seen,OPENSSH,Similarity-Based,0.55,0.891422753,0.720711376
error: Received disconnect from 195.154.37.122: 3: com.jcraft.jsch.JSchException: Auth fail [preauth],E6,error: Received disconnect from <*>: <*>: com.jcraft.jsch.JSchException: Auth fail [preauth],,Seen,OPENSSH,Similarity-Based,0.55,0.891422753,0.720711376
error: Received disconnect from 195.154.37.122: 3: com.jcraft.jsch.JSchException: Auth fail [preauth],E6,error: Received disconnect from <*>: <*>: com.jcraft.jsch.JSchException: Auth fail [preauth],,Seen,OPENSSH,Similarity-Based,0.55,0.891422753,0.720711376
error: Received disconnect from 195.154.37.122: 3: com.jcraft.jsch.JSchException: Auth fail [preauth],E6,error: Received disconnect from <*>: <*>: com.jcraft.jsch.JSchException: Auth fail [preauth],,Seen,OPENSSH,Similarity-Based,0.55,0.891422753,0.720711376
error: Received disconnect from 195.154.37.122: 3: com.jcraft.jsch.JSchException: Auth fail [preauth],E6,error: Received disconnect from <*>: <*>: com.jcraft.jsch.JSchException: Auth fail [preauth],,Seen,OPENSSH,Similarity-Based,0.55,0.891422753,0.720711376
error: Received disconnect from 195.154.37.122: 3: com.jcraft.jsch.JSchException: Auth fail [preauth],E6,error: Received disconnect from <*>: <*>: com.jcraft.jsch.JSchException: Auth fail [preauth],,Seen,OPENSSH,Similarity-Based,0.55,0.891422753,0.720711376
error: Received disconnect from 195.154.37.122: 3: com.jcraft.jsch.JSchException: Auth fail [preauth],E6,error: Received disconnect from <*>: <*>: com.jcraft.jsch.JSchException: Auth fail [preauth],,Seen,OPENSSH,Similarity-Based,0.55,0.891422753,0.720711376
error: Received disconnect from 195.154.37.122: 3: com.jcraft.jsch.JSchException: Auth fail [preauth],E6,error: Received disconnect from <*>: <*>: com.jcraft.jsch.JSchException: Auth fail [preauth],,Seen,OPENSSH,Similarity-Based,0.55,0.891422753,0.720711376
error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*> : <*> : <*> No more user authentication methods available. [preauth],,Unseen,OPENSSH,Similarity-Based,0.55,0.708470434,0.629235217
error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*> : <*> : <*> No more user authentication methods available. [preauth],,Unseen,OPENSSH,Similarity-Based,0.55,0.708470434,0.629235217
error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*> : <*> : <*> No more user authentication methods available. [preauth],,Unseen,OPENSSH,Similarity-Based,0.55,0.708470434,0.629235217
error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*> : <*> : <*> No more user authentication methods available. [preauth],,Unseen,OPENSSH,Similarity-Based,0.55,0.708470434,0.629235217
error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*> : <*> : <*> No more user authentication methods available. [preauth],,Unseen,OPENSSH,Similarity-Based,0.55,0.708470434,0.629235217
error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*> : <*> : <*> No more user authentication methods available. [preauth],,Unseen,OPENSSH,Similarity-Based,0.55,0.708470434,0.629235217
error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*> : <*> : <*> No more user authentication methods available. [preauth],,Unseen,OPENSSH,Similarity-Based,0.55,0.708470434,0.629235217
error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*> : <*> : <*> No more user authentication methods available. [preauth],,Unseen,OPENSSH,Similarity-Based,0.55,0.708470434,0.629235217
error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*> : <*> : <*> No more user authentication methods available. [preauth],,Unseen,OPENSSH,Similarity-Based,0.55,0.708470434,0.629235217
error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*> : <*> : <*> No more user authentication methods available. [preauth],,Unseen,OPENSSH,Similarity-Based,0.55,0.708470434,0.629235217
Failed none for invalid user 0 from 5.188.10.180 port 49811 ssh2,E8,Failed none for invalid user <*> from <*> port <*> ssh2,,Unseen,OPENSSH,Similarity-Based,0.525,0.738178097,0.631589049
Failed none for invalid user 0 from 5.188.10.180 port 49811 ssh2,E8,Failed none for invalid user <*> from <*> port <*> ssh2,,Unseen,OPENSSH,Similarity-Based,0.525,0.738178097,0.631589049
Failed none for invalid user 0 from 5.188.10.180 port 49811 ssh2,E8,Failed none for invalid user <*> from <*> port <*> ssh2,,Unseen,OPENSSH,Similarity-Based,0.525,0.738178097,0.631589049
Failed none for invalid user admin from 5.188.10.180 port 52631 ssh2,E8,Failed none for invalid user <*> from <*> port <*> ssh2,,Unseen,OPENSSH,Similarity-Based,0.525,0.748795638,0.636897819
Failed none for invalid user admin from 5.188.10.180 port 52631 ssh2,E8,Failed none for invalid user <*> from <*> port <*> ssh2,,Unseen,OPENSSH,Similarity-Based,0.525,0.748795638,0.636897819
Failed none for invalid user 0 from 185.190.58.151 port 55495 ssh2,E8,Failed none for invalid user <*> from <*> port <*> ssh2,,Unseen,OPENSSH,Similarity-Based,0.525,0.733081018,0.629040509
Failed none for invalid user 0 from 185.190.58.151 port 55495 ssh2,E8,Failed none for invalid user <*> from <*> port <*> ssh2,,Unseen,OPENSSH,Similarity-Based,0.525,0.733081018,0.629040509
Failed none for invalid user 0 from 181.214.87.4 port 51889 ssh2,E8,Failed none for invalid user <*> from <*> port <*> ssh2,,Unseen,OPENSSH,Similarity-Based,0.525,0.72841394,0.62670697
Failed none for invalid user 0 from 181.214.87.4 port 51889 ssh2,E8,Failed none for invalid user <*> from <*> port <*> ssh2,,Unseen,OPENSSH,Similarity-Based,0.525,0.72841394,0.62670697
Failed none for invalid user 0 from 181.214.87.4 port 51889 ssh2,E8,Failed none for invalid user <*> from <*> port <*> ssh2,,Unseen,OPENSSH,Similarity-Based,0.525,0.72841394,0.62670697
Failed password for root from 5.36.59.76 port 42393 ssh2,E9,Failed password for root from <*> port <*> ssh2,,Seen,OPENSSH,Similarity-Based,0.525,0.784107566,0.654553783
Failed password for root from 112.95.230.3 port 45378 ssh2,E9,Failed password for root from <*> port <*> ssh2,,Seen,OPENSSH,Similarity-Based,0.525,0.762651456,0.643825728
Failed password for root from 112.95.230.3 port 47068 ssh2,E9,Failed password for root from <*> port <*> ssh2,,Seen,OPENSSH,Similarity-Based,0.525,0.748104687,0.636552343
Failed password for root from 112.95.230.3 port 49188 ssh2,E9,Failed password for root from <*> port <*> ssh2,,Seen,OPENSSH,Similarity-Based,0.525,0.825227117,0.675113558
Failed password for root from 112.95.230.3 port 50999 ssh2,E9,Failed password for root from <*> port <*> ssh2,,Seen,OPENSSH,Similarity-Based,0.525,0.776791116,0.650895558
Failed password for root from 112.95.230.3 port 52660 ssh2,E9,Failed password for root from <*> port <*> ssh2,,Seen,OPENSSH,Similarity-Based,0.525,0.760319464,0.642659732
Failed password for root from 112.95.230.3 port 55618 ssh2,E9,Failed password for root from <*> port <*> ssh2,,Seen,OPENSSH,Similarity-Based,0.525,0.775495924,0.650247962
Failed password for root from 112.95.230.3 port 57138 ssh2,E9,Failed password for root from <*> port <*> ssh2,,Seen,OPENSSH,Similarity-Based,0.525,0.780572105,0.652786053
Failed password for root from 112.95.230.3 port 58304 ssh2,E9,Failed password for root from <*> port <*> ssh2,,Seen,OPENSSH,Similarity-Based,0.525,0.759055842,0.642027921
Failed password for root from 112.95.230.3 port 59849 ssh2,E9,Failed password for root from <*> port <*> ssh2,,Seen,OPENSSH,Similarity-Based,0.525,0.791492871,0.658246436
183.62.156.108:22 open through proxy socks.cse.cuhk.edu.hk:5070 SOCKS5,E1,<*>:<*> open through proxy <*>:<*> SOCKS5,,Seen,Proxifier,Similarity-Based,0.6,0.824968119,0.712484059
183.62.156.108:22 open through proxy socks.cse.cuhk.edu.hk:5070 SOCKS5,E1,<*>:<*> open through proxy <*>:<*> SOCKS5,,Seen,Proxifier,Similarity-Based,0.6,0.824968119,0.712484059
183.62.156.108:22 open through proxy socks.cse.cuhk.edu.hk:5070 SOCKS5,E1,<*>:<*> open through proxy <*>:<*> SOCKS5,,Seen,Proxifier,Similarity-Based,0.6,0.824968119,0.712484059
183.62.156.108:22 open through proxy socks.cse.cuhk.edu.hk:5070 SOCKS5,E1,<*>:<*> open through proxy <*>:<*> SOCKS5,,Seen,Proxifier,Similarity-Based,0.6,0.824968119,0.712484059
183.62.156.108:22 open through proxy socks.cse.cuhk.edu.hk:5070 SOCKS5,E1,<*>:<*> open through proxy <*>:<*> SOCKS5,,Seen,Proxifier,Similarity-Based,0.6,0.824968119,0.712484059
183.62.156.108:22 open through proxy socks.cse.cuhk.edu.hk:5070 SOCKS5,E1,<*>:<*> open through proxy <*>:<*> SOCKS5,,Seen,Proxifier,Similarity-Based,0.6,0.824968119,0.712484059
183.62.156.108:22 open through proxy socks.cse.cuhk.edu.hk:5070 SOCKS5,E1,<*>:<*> open through proxy <*>:<*> SOCKS5,,Seen,Proxifier,Similarity-Based,0.6,0.824968119,0.712484059
183.62.156.108:22 open through proxy socks.cse.cuhk.edu.hk:5070 SOCKS5,E1,<*>:<*> open through proxy <*>:<*> SOCKS5,,Seen,Proxifier,Similarity-Based,0.6,0.824968119,0.712484059
183.62.156.108:22 open through proxy socks.cse.cuhk.edu.hk:5070 SOCKS5,E1,<*>:<*> open through proxy <*>:<*> SOCKS5,,Seen,Proxifier,Similarity-Based,0.6,0.824968119,0.712484059
183.62.156.108:22 open through proxy socks.cse.cuhk.edu.hk:5070 SOCKS5,E1,<*>:<*> open through proxy <*>:<*> SOCKS5,,Seen,Proxifier,Similarity-Based,0.6,0.824968119,0.712484059
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,*:<*> open through proxy <*> :<*> HTTPS,,Unseen,Proxifier,Similarity-Based,0.55,0.806954883,0.678477441
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,*:<*> open through proxy <*> :<*> HTTPS,,Unseen,Proxifier,Similarity-Based,0.55,0.806954883,0.678477441
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,*:<*> open through proxy <*> :<*> HTTPS,,Unseen,Proxifier,Similarity-Based,0.55,0.806954883,0.678477441
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,*:<*> open through proxy <*> :<*> HTTPS,,Unseen,Proxifier,Similarity-Based,0.55,0.806954883,0.678477441
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,*:<*> open through proxy <*> :<*> HTTPS,,Unseen,Proxifier,Similarity-Based,0.55,0.806954883,0.678477441
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,*:<*> open through proxy <*> :<*> HTTPS,,Unseen,Proxifier,Similarity-Based,0.55,0.806954883,0.678477441
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,*:<*> open through proxy <*> :<*> HTTPS,,Unseen,Proxifier,Similarity-Based,0.55,0.806954883,0.678477441
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,*:<*> open through proxy <*> :<*> HTTPS,,Unseen,Proxifier,Similarity-Based,0.55,0.806954883,0.678477441
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,*:<*> open through proxy <*> :<*> HTTPS,,Unseen,Proxifier,Similarity-Based,0.55,0.806954883,0.678477441
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,*:<*> open through proxy <*> :<*> HTTPS,,Unseen,Proxifier,Similarity-Based,0.55,0.806954883,0.678477441
223.167.104.147:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E3,<*>:<*>:<*> error : Could not connect to proxy <*>:<*> - Could not resolve <*> error <*>,,Seen,Proxifier,Similarity-Based,0.6,0.950747671,0.775373836
mtalk.google.com:5228 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E3,<*>:<*>:<*> error : Could not connect to proxy <*>:<*> - Could not resolve <*> error <*>,,Seen,Proxifier,Similarity-Based,0.533333333,0.788296137,0.660814735
www.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E3,<*>:<*> error : Could not connect to proxy <*>:<*> - Could not resolve <*> error <*>,,Seen,Proxifier,Similarity-Based,0.533333333,0.796586101,0.664959717
awqiizxequsixgr:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E3,<*>:<*>:<*> error : Could not connect to proxy <*>:<*> - Could not resolve <*> error <*>,,Seen,Proxifier,Similarity-Based,0.533333333,0.831937149,0.682635241
www.baidu.com:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E3,<*>:<*>:error : Could not connect to proxy <*>:<*> - Could not resolve <*> error <*>,,Seen,Proxifier,Similarity-Based,0.533333333,0.815433927,0.67438363
c.baidu.com:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E3,<*>:<*>:<*> error : Could not connect to proxy <*>:<*> - Could not resolve <*> error <*>,,Seen,Proxifier,Similarity-Based,0.533333333,0.841521343,0.687427338
s1.bdstatic.com:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E3,<*>:<*>:<*> error : Could not connect to proxy <*>:<*> - Could not resolve <*> error <*>,,Seen,Proxifier,Similarity-Based,0.533333333,0.757401312,0.645367323
s1.bdstatic.com:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E3,<*>:<*>:<*> error : Could not connect to proxy <*>:<*> - Could not resolve <*> error <*>,,Seen,Proxifier,Similarity-Based,0.533333333,0.757401312,0.645367323
ss.bdimg.com:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E3,<*>:<*>:<*> error : Could not connect to proxy <*>:<*> - Could not resolve <*> error <*>,,Seen,Proxifier,Similarity-Based,0.533333333,0.824708686,0.67902101
ss.bdimg.com:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E3,<*>:<*>:<*> error : Could not connect to proxy <*>:<*> - Could not resolve <*> error <*>,,Seen,Proxifier,Similarity-Based,0.533333333,0.824708686,0.67902101
