Log,Extracted Template,Source,Context_Source,Rule_Score,Similarity_Score
"jA9J1dQ7016560: to=root, ctladdr=root (0/0), delay=00:00:02, xdelay=00:00:00, mailer=relay, pri=1625423, relay=[127.0.0.1] [127.0.0.1], dsn=4.0.0, stat=Deferred: Connection refused by [127.0.0.1]","jA9J1dQ7016560: to=<*>, ctladdr=<*> (0/0), delay=00:00:<*>, xdelay=00:00:<*>, mailer=<*>, pri=<",Thunderbird,Rule-Based,0.566666667,0
"jA9JBVPb007417: to=root, ctladdr=root (0/0), delay=00:00:00, xdelay=00:00:00, mailer=relay, pri=659060, relay=[127.0.0.1] [127.0.0.1], dsn=4.0.0, stat=Deferred: Connection refused by [127.0.0.1]","jA9JBVPb007417: to=<*>, ctladdr=<*> (0/0), delay=00:00:00, xdelay=00:00:00, mailer=<*>, pri=<*",Thunderbird,Rule-Based,0.566666667,0
"jA9JBWxH019649: to=root, ctladdr=root (0/0), delay=00:00:02, xdelay=00:00:00, mailer=relay, pri=1626872, relay=[127.0.0.1] [127.0.0.1], dsn=4.0.0, stat=Deferred: Connection refused by [127.0.0.1]","jA9JBWxH019649: to=<*>, ctladdr=<*> (0/0), delay=00:00:<*>, xdelay=00:00:<*>, mailer=<*>, pri=<",Thunderbird,Rule-Based,0.566666667,0
"jA9JBWEr014256: to=root, ctladdr=root (0/0), delay=00:00:02, xdelay=00:00:00, mailer=relay, pri=1623894, relay=[127.0.0.1] [127.0.0.1], dsn=4.0.0, stat=Deferred: Connection refused by [127.0.0.1]","jA9JBWEr014256: to=<*>, ctladdr=<*> (0/0), delay=00:00:<*>, xdelay=00:00:<*>, mailer=<*>, pri=<*",Thunderbird,Rule-Based,0.566666667,0
"jA9JBXgf022479: to=root, ctladdr=root (0/0), delay=00:00:02, xdelay=00:00:00, mailer=relay, pri=1624553, relay=[127.0.0.1] [127.0.0.1], dsn=4.0.0, stat=Deferred: Connection refused by [127.0.0.1]","jA9JBXgf022479: to=<*>, ctladdr=<*> (0/0), delay=<*>:<*>:<*>, xdelay=<*>:<*>:<*>, mailer=<*>, pri=<",Thunderbird,Rule-Based,0.566666667,0
"jA9JBXVI027337: to=root, ctladdr=root (0/0), delay=00:00:02, xdelay=00:00:00, mailer=relay, pri=1627080, relay=[127.0.0.1] [127.0.0.1], dsn=4.0.0, stat=Deferred: Connection refused by [127.0.0.1]","jA9JBXVI027337: to=<*>, ctladdr=<*> (0/0), delay=<*>:<*>:<*>, xdelay=<*>:<*>:<*>, mailer=<*>, pri=<*",Thunderbird,Rule-Based,0.566666667,0
allocating divert_blk for eth0,allocating divert\_blk for <*>,Thunderbird,Rule-Based,0.4,0
allocating divert_blk for eth1,allocating divert\_blk for <*>,Thunderbird,Rule-Based,0.4,0
allocating divert_blk for eth0,allocating divert\_blk for <*>,Thunderbird,Rule-Based,0.4,0
allocating divert_blk for eth0,allocating divert\_blk for <*>,Thunderbird,Rule-Based,0.4,0
allocating divert_blk for eth0,allocating divert\_blk for <*>,Thunderbird,Rule-Based,0.4,0
allocating divert_blk for eth1,allocating divert\_blk for <*>,Thunderbird,Rule-Based,0.4,0
allocating divert_blk for eth0,allocating divert\_blk for <*>,Thunderbird,Rule-Based,0.4,0
allocating divert_blk for eth0,allocating divert\_blk for <*>,Thunderbird,Rule-Based,0.4,0
allocating divert_blk for eth0,allocating divert\_blk for <*>,Thunderbird,Rule-Based,0.4,0
allocating divert_blk for eth1,allocating divert\_blk for <*>,Thunderbird,Rule-Based,0.4,0
"apic_id 10, version 32, address 0xfec83000, GSI 64-87","apic_id <*>, version <*>, address <*>, GSI <*>",Thunderbird,Rule-Based,0.466666667,0
"apic_id 8, version 32, address 0xfec00000, GSI 0-23","apic_id <*>, version <*>, address <*>, GSI <*>",Thunderbird,Rule-Based,0.466666667,0
"apic_id 10, version 32, address 0xfec83000, GSI 64-87","apic_id <*>, version <*>, address <*>, GSI <*>",Thunderbird,Rule-Based,0.466666667,0
"apic_id 10, version 32, address 0xfec83000, GSI 64-87","apic_id <*>, version <*>, address <*>, GSI <*>",Thunderbird,Rule-Based,0.466666667,0
"apic_id 8, version 32, address 0xfec00000, GSI 0-23","apic_id <*>, version <*>, address <*>, GSI <*>",Thunderbird,Rule-Based,0.466666667,0
"apic_id 8, version 32, address 0xfec00000, GSI 0-23","apic_id <*>, version <*>, address <*>, GSI <*>",Thunderbird,Rule-Based,0.466666667,0
"apic_id 10, version 32, address 0xfec83000, GSI 64-87","apic_id <*>, version <*>, address <*>, GSI <*>",Thunderbird,Rule-Based,0.466666667,0
"apic_id 9, version 32, address 0xfec80000, GSI 32-55","apic_id <*>, version <*>, address <*>, GSI <*>-<*>",Thunderbird,Rule-Based,0.466666667,0
"apic_id 10, version 32, address 0xfec83000, GSI 64-87","apic_id <*>, version <*>, address <*>, GSI <*>",Thunderbird,Rule-Based,0.466666667,0
"apic_id 10, version 32, address 0xfec83000, GSI 64-87","apic_id <*>, version <*>, address <*>, GSI <*>",Thunderbird,Rule-Based,0.466666667,0
asking for cache data failed,asking for cache data failed,Thunderbird,Rule-Based,0.3,0
asking for cache data failed,asking for cache data failed,Thunderbird,Rule-Based,0.3,0
asking for cache data failed,asking for cache data failed,Thunderbird,Rule-Based,0.3,0
asking for cache data failed,asking for cache data failed,Thunderbird,Rule-Based,0.3,0
asking for cache data failed,asking for cache data failed,Thunderbird,Rule-Based,0.3,0
asking for cache data failed,asking for cache data failed,Thunderbird,Rule-Based,0.3,0
asking for cache data failed,asking for cache data failed,Thunderbird,Rule-Based,0.3,0
asking for cache data failed,asking for cache data failed,Thunderbird,Rule-Based,0.3,0
asking for cache data failed,asking for cache data failed,Thunderbird,Rule-Based,0.3,0
asking for cache data failed,asking for cache data failed,Thunderbird,Rule-Based,0.3,0
(root) CMD (/projects/tbird/temps/get_temps d),(root) CMD <*>,Thunderbird,Rule-Based,0.5,0
(root) CMD (/projects/tbird/temps/get_temps e),(root) CMD <*>,Thunderbird,Rule-Based,0.5,0
(root) CMD (/projects/tbird/temps/get_temps c),(root) CMD <*>,Thunderbird,Rule-Based,0.5,0
(root) CMD (/projects/tbird/temps/get_temps e),(root) CMD <*>,Thunderbird,Rule-Based,0.5,0
(root) CMD (/projects/tbird/temps/get_temps e),(root) CMD <*>,Thunderbird,Rule-Based,0.5,0
(root) CMD (/projects/tbird/temps/get_temps b),(root) CMD <*>,Thunderbird,Rule-Based,0.5,0
(root) CMD (/projects/tbird/temps/get_temps c),(root) CMD <*>,Thunderbird,Rule-Based,0.5,0
(root) CMD (/projects/tbird/temps/get_temps c),(root) CMD <*>,Thunderbird,Rule-Based,0.5,0
(root) CMD (/projects/tbird/temps/get_temps c),(root) CMD <*>,Thunderbird,Rule-Based,0.5,0
(root) CMD (/projects/tbird/temps/get_temps e),(root) CMD <*>,Thunderbird,Rule-Based,0.5,0
Assuming 33MHz system bus speed for PIO modes; override with idebus=xx,ServerFileSystem domain \* idebus=\*,Thunderbird,Rule-Based,0.4,0
Assuming 33MHz system bus speed for PIO modes; override with idebus=xx,ServerFileSystem domain \* idebus=\*,Thunderbird,Rule-Based,0.4,0
Assuming 33MHz system bus speed for PIO modes; override with idebus=xx,ServerFileSystem domain \* idebus=\*,Thunderbird,Rule-Based,0.4,0
Assuming 33MHz system bus speed for PIO modes; override with idebus=xx,ServerFileSystem domain \* idebus=\*,Thunderbird,Rule-Based,0.4,0
Assuming 33MHz system bus speed for PIO modes; override with idebus=xx,ServerFileSystem domain \* idebus=\*,Thunderbird,Rule-Based,0.4,0
Assuming 33MHz system bus speed for PIO modes; override with idebus=xx,ServerFileSystem domain \* idebus=\*,Thunderbird,Rule-Based,0.4,0
Assuming 33MHz system bus speed for PIO modes; override with idebus=xx,ServerFileSystem domain \* idebus=\*,Thunderbird,Rule-Based,0.4,0
Assuming 33MHz system bus speed for PIO modes; override with idebus=xx,ServerFileSystem domain \* idebus=\*,Thunderbird,Rule-Based,0.4,0
Assuming 33MHz system bus speed for PIO modes; override with idebus=xx,ServerFileSystem domain \* idebus=\*,Thunderbird,Rule-Based,0.4,0
Assuming 33MHz system bus speed for PIO modes; override with idebus=xx,ServerFileSystem domain \* idebus=\*,Thunderbird,Rule-Based,0.4,0
assuming drive cache: write through,assuming drive cache: write through,Thunderbird,Rule-Based,0.3,0
assuming drive cache: write through,assuming drive cache: write through,Thunderbird,Rule-Based,0.3,0
assuming drive cache: write through,assuming drive cache: write through,Thunderbird,Rule-Based,0.3,0
assuming drive cache: write through,assuming drive cache: write through,Thunderbird,Rule-Based,0.3,0
assuming drive cache: write through,assuming drive cache: write through,Thunderbird,Rule-Based,0.3,0
assuming drive cache: write through,assuming drive cache: write through,Thunderbird,Rule-Based,0.3,0
assuming drive cache: write through,assuming drive cache: write through,Thunderbird,Rule-Based,0.3,0
assuming drive cache: write through,assuming drive cache: write through,Thunderbird,Rule-Based,0.3,0
assuming drive cache: write through,assuming drive cache: write through,Thunderbird,Rule-Based,0.3,0
assuming drive cache: write through,assuming drive cache: write through,Thunderbird,Rule-Based,0.3,0
Autodetecting RAID arrays.,Autodetecting RAID arrays.,Thunderbird,Rule-Based,0.3,0
Autodetecting RAID arrays.,Autodetecting RAID arrays.,Thunderbird,Rule-Based,0.3,0
Autodetecting RAID arrays.,Autodetecting RAID arrays.,Thunderbird,Rule-Based,0.3,0
Autodetecting RAID arrays.,Autodetecting RAID arrays.,Thunderbird,Rule-Based,0.3,0
Autodetecting RAID arrays.,Autodetecting RAID arrays.,Thunderbird,Rule-Based,0.3,0
Autodetecting RAID arrays.,Autodetecting RAID arrays.,Thunderbird,Rule-Based,0.3,0
Autodetecting RAID arrays.,Autodetecting RAID arrays.,Thunderbird,Rule-Based,0.3,0
Autodetecting RAID arrays.,Autodetecting RAID arrays.,Thunderbird,Rule-Based,0.3,0
Autodetecting RAID arrays.,Autodetecting RAID arrays.,Thunderbird,Rule-Based,0.3,0
Autodetecting RAID arrays.,Autodetecting RAID arrays.,Thunderbird,Rule-Based,0.3,0
autorun ...,autorun ...,Thunderbird,Rule-Based,0.3,0
autorun ...,autorun ...,Thunderbird,Rule-Based,0.3,0
autorun ...,autorun ...,Thunderbird,Rule-Based,0.3,0
autorun ...,autorun ...,Thunderbird,Rule-Based,0.3,0
autorun ...,autorun ...,Thunderbird,Rule-Based,0.3,0
autorun ...,autorun ...,Thunderbird,Rule-Based,0.3,0
autorun ...,autorun ...,Thunderbird,Rule-Based,0.3,0
autorun ...,autorun ...,Thunderbird,Rule-Based,0.3,0
autorun ...,autorun ...,Thunderbird,Rule-Based,0.3,0
autorun ...,autorun ...,Thunderbird,Rule-Based,0.3,0
Cannot open file /dev/logsurfer for writing (No such file or directory),Cannot open file <*> for writing (No such file or directory),Thunderbird,Rule-Based,0.5,0
Cannot open file /dev/logsurfer for writing (No such file or directory),Cannot open file <*> for writing (No such file or directory),Thunderbird,Rule-Based,0.5,0
Cannot open file /dev/logsurfer for writing (No such file or directory),Cannot open file <*> for writing (No such file or directory),Thunderbird,Rule-Based,0.5,0
Cannot open file /dev/logsurfer for writing (No such file or directory),Cannot open file <*> for writing (No such file or directory),Thunderbird,Rule-Based,0.5,0
Cannot open file /dev/logsurfer for writing (No such file or directory),Cannot open file <*> for writing (No such file or directory),Thunderbird,Rule-Based,0.5,0
Cannot open file /dev/logsurfer for writing (No such file or directory),Cannot open file <*> for writing (No such file or directory),Thunderbird,Rule-Based,0.5,0
Cannot open file /dev/logsurfer for writing (No such file or directory),Cannot open file <*> for writing (No such file or directory),Thunderbird,Rule-Based,0.5,0
Cannot open file /dev/logsurfer for writing (No such file or directory),Cannot open file <*> for writing (No such file or directory),Thunderbird,Rule-Based,0.5,0
Cannot open file /dev/logsurfer for writing (No such file or directory),Cannot open file <*> for writing (No such file or directory),Thunderbird,Rule-Based,0.5,0
Cannot open file /dev/logsurfer for writing (No such file or directory),Cannot open file <*> for writing (No such file or directory),Thunderbird,Rule-Based,0.5,0
CentOS-4 (Kernel Module GPG key),CentOS-4 (Kernel Module GPG key),Thunderbird,Rule-Based,0.4,0
CentOS-4 (Kernel Module GPG key),CentOS-4 (Kernel Module GPG key),Thunderbird,Rule-Based,0.4,0
CentOS-4 (Kernel Module GPG key),CentOS-4 (Kernel Module GPG key),Thunderbird,Rule-Based,0.4,0
CentOS-4 (Kernel Module GPG key),CentOS-4 (Kernel Module GPG key),Thunderbird,Rule-Based,0.4,0
CentOS-4 (Kernel Module GPG key),CentOS-4 (Kernel Module GPG key),Thunderbird,Rule-Based,0.4,0
CentOS-4 (Kernel Module GPG key),CentOS-4 (Kernel Module GPG key),Thunderbird,Rule-Based,0.4,0
CentOS-4 (Kernel Module GPG key),CentOS-4 (Kernel Module GPG key),Thunderbird,Rule-Based,0.4,0
CentOS-4 (Kernel Module GPG key),CentOS-4 (Kernel Module GPG key),Thunderbird,Rule-Based,0.4,0
CentOS-4 (Kernel Module GPG key),CentOS-4 (Kernel Module GPG key),Thunderbird,Rule-Based,0.4,0
CentOS-4 (Kernel Module GPG key),CentOS-4 (Kernel Module GPG key),Thunderbird,Rule-Based,0.4,0
Changing permissions on special file /dev/logsurfer,Changing permissions on special file <*>,Thunderbird,Rule-Based,0.5,0
Changing permissions on special file /dev/logsurfer,Changing permissions on special file <*>,Thunderbird,Rule-Based,0.5,0
Changing permissions on special file /dev/logsurfer,Changing permissions on special file <*>,Thunderbird,Rule-Based,0.5,0
Changing permissions on special file /dev/logsurfer,Changing permissions on special file <*>,Thunderbird,Rule-Based,0.5,0
Changing permissions on special file /dev/logsurfer,Changing permissions on special file <*>,Thunderbird,Rule-Based,0.5,0
Changing permissions on special file /dev/logsurfer,Changing permissions on special file <*>,Thunderbird,Rule-Based,0.5,0
Changing permissions on special file /dev/logsurfer,Changing permissions on special file <*>,Thunderbird,Rule-Based,0.5,0
Changing permissions on special file /dev/logsurfer,Changing permissions on special file <*>,Thunderbird,Rule-Based,0.5,0
Changing permissions on special file /dev/logsurfer,Changing permissions on special file <*>,Thunderbird,Rule-Based,0.5,0
Changing permissions on special file /dev/logsurfer,Changing permissions on special file <*>,Thunderbird,Rule-Based,0.5,0
colour VGA+ 80x25,colour <*> <*> <*>,Thunderbird,Rule-Based,0.4,0
colour VGA+ 80x25,colour <*> <*> <*>,Thunderbird,Rule-Based,0.4,0
colour VGA+ 80x25,colour <*> <*> <*>,Thunderbird,Rule-Based,0.4,0
colour VGA+ 80x25,colour <*> <*> <*>,Thunderbird,Rule-Based,0.4,0
colour VGA+ 80x25,colour <*> <*> <*>,Thunderbird,Rule-Based,0.4,0
colour VGA+ 80x25,colour <*> <*> <*>,Thunderbird,Rule-Based,0.4,0
colour VGA+ 80x25,colour <*> <*> <*>,Thunderbird,Rule-Based,0.4,0
colour VGA+ 80x25,colour <*> <*> <*>,Thunderbird,Rule-Based,0.4,0
colour VGA+ 80x25,colour <*> <*> <*>,Thunderbird,Rule-Based,0.4,0
colour VGA+ 80x25,colour <*> <*> <*>,Thunderbird,Rule-Based,0.4,0
Compressed image found at block 0,Compressed image found at block <*>,Thunderbird,Rule-Based,0.4,0
Compressed image found at block 0,Compressed image found at block <*>,Thunderbird,Rule-Based,0.4,0
Compressed image found at block 0,Compressed image found at block <*>,Thunderbird,Rule-Based,0.4,0
Compressed image found at block 0,Compressed image found at block <*>,Thunderbird,Rule-Based,0.4,0
Compressed image found at block 0,Compressed image found at block <*>,Thunderbird,Rule-Based,0.4,0
Compressed image found at block 0,Compressed image found at block <*>,Thunderbird,Rule-Based,0.4,0
Compressed image found at block 0,Compressed image found at block <*>,Thunderbird,Rule-Based,0.4,0
Compressed image found at block 0,Compressed image found at block <*>,Thunderbird,Rule-Based,0.4,0
Compressed image found at block 0,Compressed image found at block <*>,Thunderbird,Rule-Based,0.4,0
Compressed image found at block 0,Compressed image found at block <*>,Thunderbird,Rule-Based,0.4,0
"connection from ""#28#""",connection from <*>,Thunderbird,Rule-Based,0.4,0
"connection from ""#28#""",connection from <*>,Thunderbird,Rule-Based,0.4,0
"connection from ""#28#""",connection from <*>,Thunderbird,Rule-Based,0.4,0
"connection from ""#28#""",connection from <*>,Thunderbird,Rule-Based,0.4,0
"connection from ""#28#""",connection from <*>,Thunderbird,Rule-Based,0.4,0
"connection from ""#28#""",connection from <*>,Thunderbird,Rule-Based,0.4,0
"connection from ""#28#""",connection from <*>,Thunderbird,Rule-Based,0.4,0
"connection from ""#28#""",connection from <*>,Thunderbird,Rule-Based,0.4,0
"connection from ""#28#""",connection from <*>,Thunderbird,Rule-Based,0.4,0
"connection from ""#28#""",connection from <*>,Thunderbird,Rule-Based,0.4,0
(root) CMD (run-parts /etc/cron.hourly),(root) CMD <*>,Thunderbird,Rule-Based,0.5,0
(root) CMD (run-parts /etc/cron.hourly),(root) CMD <*>,Thunderbird,Rule-Based,0.5,0
(root) CMD (run-parts /etc/cron.hourly),(root) CMD <*>,Thunderbird,Rule-Based,0.5,0
(root) CMD (run-parts /etc/cron.hourly),(root) CMD <*>,Thunderbird,Rule-Based,0.5,0
(root) CMD (run-parts /etc/cron.hourly),(root) CMD <*>,Thunderbird,Rule-Based,0.5,0
(root) CMD (run-parts /etc/cron.hourly),(root) CMD <*>,Thunderbird,Rule-Based,0.5,0
(root) CMD (run-parts /etc/cron.hourly),(root) CMD <*>,Thunderbird,Rule-Based,0.5,0
(root) CMD (run-parts /etc/cron.hourly),(root) CMD <*>,Thunderbird,Rule-Based,0.5,0
(root) CMD (run-parts /etc/cron.hourly),(root) CMD <*>,Thunderbird,Rule-Based,0.5,0
(root) CMD (run-parts /etc/cron.hourly),(root) CMD <*>,Thunderbird,Rule-Based,0.5,0
connection lost: 'Connection closed.',connection lost: '<*>',Thunderbird,Rule-Based,0.3,0
connection lost: 'Connection closed.',connection lost: '<*>',Thunderbird,Rule-Based,0.3,0
connection lost: 'Connection closed.',connection lost: '<*>',Thunderbird,Rule-Based,0.3,0
connection lost: 'Connection closed.',connection lost: '<*>',Thunderbird,Rule-Based,0.3,0
connection lost: 'Connection closed.',connection lost: '<*>',Thunderbird,Rule-Based,0.3,0
connection lost: 'Connection closed.',connection lost: '<*>',Thunderbird,Rule-Based,0.3,0
connection lost: 'Connection closed.',connection lost: '<*>',Thunderbird,Rule-Based,0.3,0
connection lost: 'Connection closed.',connection lost: '<*>',Thunderbird,Rule-Based,0.3,0
connection lost: 'Connection closed.',connection lost: '<*>',Thunderbird,Rule-Based,0.3,0
connection lost: 'Connection closed.',connection lost: '<*>',Thunderbird,Rule-Based,0.3,0
Creating Topspin /dev entries:,Creating Topspin <*> entries:,Thunderbird,Rule-Based,0.5,0
Creating Topspin /dev entries:,Creating Topspin <*> entries:,Thunderbird,Rule-Based,0.5,0
Creating Topspin /dev entries:,Creating Topspin <*> entries:,Thunderbird,Rule-Based,0.5,0
Creating Topspin /dev entries:,Creating Topspin <*> entries:,Thunderbird,Rule-Based,0.5,0
Creating Topspin /dev entries:,Creating Topspin <*> entries:,Thunderbird,Rule-Based,0.5,0
Creating Topspin /dev entries:,Creating Topspin <*> entries:,Thunderbird,Rule-Based,0.5,0
Creating Topspin /dev entries:,Creating Topspin <*> entries:,Thunderbird,Rule-Based,0.5,0
Creating Topspin /dev entries:,Creating Topspin <*> entries:,Thunderbird,Rule-Based,0.5,0
Creating Topspin /dev entries:,Creating Topspin <*> entries:,Thunderbird,Rule-Based,0.5,0
Creating Topspin /dev entries:,Creating Topspin <*> entries:,Thunderbird,Rule-Based,0.5,0
data_thread() got not answer from any [Thunderbird_C5] datasource,data_thread() got not answer from any <*> datasource,Thunderbird,Rule-Based,0.4,0
data_thread() got not answer from any [Thunderbird_A4] datasource,data_thread() got not answer from any <*> datasource,Thunderbird,Rule-Based,0.4,0
data_thread() got not answer from any [Thunderbird_B7] datasource,data_thread() got not answer from any <*> datasource,Thunderbird,Rule-Based,0.4,0
data_thread() got not answer from any [Thunderbird_A5] datasource,data_thread() got not answer from any <*> datasource,Thunderbird,Rule-Based,0.4,0
data_thread() got not answer from any [Thunderbird_C6] datasource,data_thread() got not answer from any <*> datasource,Thunderbird,Rule-Based,0.4,0
data_thread() got not answer from any [Thunderbird_A7] datasource,data_thread() got not answer from any <*> datasource,Thunderbird,Rule-Based,0.4,0
data_thread() got not answer from any [Thunderbird_A4] datasource,data_thread() got not answer from any <*> datasource,Thunderbird,Rule-Based,0.4,0
data_thread() got not answer from any [Thunderbird_A7] datasource,data_thread() got not answer from any <*> datasource,Thunderbird,Rule-Based,0.4,0
data_thread() got not answer from any [Thunderbird_A4] datasource,data_thread() got not answer from any <*> datasource,Thunderbird,Rule-Based,0.4,0
data_thread() got not answer from any [Thunderbird_A2] datasource,data_thread() got not answer from any <*> datasource,Thunderbird,Rule-Based,0.4,0
Detected 3591.360 MHz processor.,Detected <*> MHz processor.,Thunderbird,Similarity-Based,0.3,0.79992637
Detected 3591.360 MHz processor.,Detected <*> MHz processor.,Thunderbird,Similarity-Based,0.3,0.79992637
Detected 3591.360 MHz processor.,Detected <*> MHz processor.,Thunderbird,Similarity-Based,0.3,0.79992637
Detected 3591.360 MHz processor.,Detected <*> MHz processor.,Thunderbird,Similarity-Based,0.3,0.79992637
Detected 3591.360 MHz processor.,Detected <*> MHz processor.,Thunderbird,Similarity-Based,0.3,0.79992637
Detected 3591.360 MHz processor.,Detected <*> MHz processor.,Thunderbird,Similarity-Based,0.3,0.79992637
Detected 3591.360 MHz processor.,Detected <*> MHz processor.,Thunderbird,Similarity-Based,0.3,0.79992637
Detected 3591.360 MHz processor.,Detected <*> MHz processor.,Thunderbird,Similarity-Based,0.3,0.79992637
Detected 3591.360 MHz processor.,Detected <*> MHz processor.,Thunderbird,Similarity-Based,0.3,0.79992637
Detected 3591.360 MHz processor.,Detected <*> MHz processor.,Thunderbird,Similarity-Based,0.3,0.79992637
"Device: /dev/sda, Temperature changed -2 Celsius to 26 Celsius since last report","Device: <*> , Temperature changed <*> Celsius to <*> Celsius since last report",Thunderbird,Rule-Based,0.5,0
"Device: /dev/sda, Temperature changed -2 Celsius to 26 Celsius since last report","Device: <*> , Temperature changed <*> Celsius to <*> Celsius since last report",Thunderbird,Rule-Based,0.5,0
"Device: /dev/sda, Temperature changed -2 Celsius to 26 Celsius since last report","Device: <*> , Temperature changed <*> Celsius to <*> Celsius since last report",Thunderbird,Rule-Based,0.5,0
"Device: /dev/sda, Temperature changed -2 Celsius to 26 Celsius since last report","Device: <*> , Temperature changed <*> Celsius to <*> Celsius since last report",Thunderbird,Rule-Based,0.5,0
"Device: /dev/sda, Temperature changed -2 Celsius to 26 Celsius since last report","Device: <*> , Temperature changed <*> Celsius to <*> Celsius since last report",Thunderbird,Rule-Based,0.5,0
"Device: /dev/sda, Temperature changed -2 Celsius to 26 Celsius since last report","Device: <*> , Temperature changed <*> Celsius to <*> Celsius since last report",Thunderbird,Rule-Based,0.5,0
"Device: /dev/sda, Temperature changed -2 Celsius to 26 Celsius since last report","Device: <*> , Temperature changed <*> Celsius to <*> Celsius since last report",Thunderbird,Rule-Based,0.5,0
"Device: /dev/sda, Temperature changed -2 Celsius to 26 Celsius since last report","Device: <*> , Temperature changed <*> Celsius to <*> Celsius since last report",Thunderbird,Rule-Based,0.5,0
"Device: /dev/sda, Temperature changed -2 Celsius to 26 Celsius since last report","Device: <*> , Temperature changed <*> Celsius to <*> Celsius since last report",Thunderbird,Rule-Based,0.5,0
"Device: /dev/sda, Temperature changed -2 Celsius to 26 Celsius since last report","Device: <*> , Temperature changed <*> Celsius to <*> Celsius since last report",Thunderbird,Rule-Based,0.5,0
DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPACK on <*> to <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPACK on <*> to <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPACK on <*> to <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPACK on <*> to <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPACK on <*> to <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPACK on <*> to <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPACK on <*> to <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPACK on <*> to <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPACK on <*> to <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPACK on <*> to <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,DHCPDISCOVER from <*> via eth1,Thunderbird,Rule-Based,0.566666667,0
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,DHCPDISCOVER from <*> via eth1,Thunderbird,Rule-Based,0.566666667,0
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,DHCPDISCOVER from <*> via eth1,Thunderbird,Rule-Based,0.566666667,0
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,DHCPDISCOVER from <*> via eth1,Thunderbird,Rule-Based,0.566666667,0
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,DHCPDISCOVER from <*> via eth1,Thunderbird,Rule-Based,0.566666667,0
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,DHCPDISCOVER from <*> via eth1,Thunderbird,Rule-Based,0.566666667,0
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,DHCPDISCOVER from <*> via eth1,Thunderbird,Rule-Based,0.566666667,0
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,DHCPDISCOVER from <*> via eth1,Thunderbird,Rule-Based,0.566666667,0
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,DHCPDISCOVER from <*> via eth1,Thunderbird,Rule-Based,0.566666667,0
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,DHCPDISCOVER from <*> via eth1,Thunderbird,Rule-Based,0.566666667,0
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,Network interface eth1 from <*> via <*> : network <*> : no free leases,Thunderbird,Rule-Based,0.566666667,0
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,Network interface eth1 from <*> via <*> : network <*> : no free leases,Thunderbird,Rule-Based,0.566666667,0
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,Network interface eth1 from <*> via <*> : network <*> : no free leases,Thunderbird,Rule-Based,0.566666667,0
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,Network interface eth1 from <*> via <*> : network <*> : no free leases,Thunderbird,Rule-Based,0.566666667,0
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,Network interface eth1 from <*> via <*> : network <*> : no free leases,Thunderbird,Rule-Based,0.566666667,0
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,Network interface eth1 from <*> via <*> : network <*> : no free leases,Thunderbird,Rule-Based,0.566666667,0
